,File name,Path,Rule,false-positive,true-positive
22,ShipEngine API,/v1/shipments/{shipment_id}/errors,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
23,ShipEngine API,/v1/shipments/{shipment_id}/errors ,Hyphens (-) should be used to improve the readability of URIs,0,1
24,ShipEngine API,/v1/tags/{tag_name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
25,ShipEngine API,/v1/tracking/start ,Hyphens (-) should be used to improve the readability of URIs,0,1
26,ShipEngine API,/v1/tracking/stop,Hyphens (-) should be used to improve the readability of URIs,0,1
27,ShipEngine API,/v1/warehouses,Hyphens (-) should be used to improve the readability of URIs,0,1
28,ShipEngine API,/v1/warehouses/{warehouse_id},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
29,ShipEngine API,/v1/warehouses/{warehouse_id},Hyphens (-) should be used to improve the readability of URIs,0,1
30,HERE Network Positioning API v2,/health,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
31,HERE Network Positioning API v2,/version,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
32,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/hostingEnvironments/{name}/detectors,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
33,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/hostingEnvironments/{name}/detectors,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
34,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/hostingEnvironments/{name}/detectors/{detectorName} ,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
35,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/hostingEnvironments/{name}/detectors/{detectorName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
36,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/detectors/{detectorName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
37,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/detectors/{detectorName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
38,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/diagnostics,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
39,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/diagnostics/{diagnosticCategory},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
40,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/diagnostics/{diagnosticCategory}/analyses,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
41,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/diagnostics/{diagnosticCategory}/analyses/{analysisName}/execute,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
42,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/diagnostics/{diagnosticCategory}/analyses/{analysisName}/execute,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
43,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/diagnostics/{diagnosticCategory}/detectors,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
44,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/diagnostics/{diagnosticCategory}/detectors,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
45,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/diagnostics/{diagnosticCategory}/detectors/{detectorName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
46,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/diagnostics/{diagnosticCategory}/detectors/{detectorName}/execute,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
47,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/diagnostics/{diagnosticCategory}/detectors/{detectorName}/execute,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
48,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/detectors,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
49,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/detectors,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
50,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/detectors/{detectorName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
51,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
52,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
53,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics/{diagnosticCategory}/analyses,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
54,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics/{diagnosticCategory}/analyses,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
55,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics/{diagnosticCategory}/analyses/{analysisName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
56,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics/{diagnosticCategory}/analyses/{analysisName}/execute,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
57,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics/{diagnosticCategory}/analyses/{analysisName}/execute,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
58,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics/{diagnosticCategory}/detectors,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
59,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics/{diagnosticCategory}/detectors,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
60,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics/{diagnosticCategory}/detectors/{detectorName}/execute,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
61,Diagnostics API Client,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{siteName}/slots/{slot}/diagnostics/{diagnosticCategory}/detectors/{detectorName}/execute,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
62,ICICI Lombard GIC Ltd.,/cripc/certificate,A plural noun should be used for collection or store names,0,1
63,ICICI Lombard GIC Ltd.,/cripc/certificate,Hyphens (-) should be used to improve the readability of URIs,1,0
64,ICICI Lombard GIC Ltd.,/cvipc/certificate,A plural noun should be used for collection or store names,0,1
65,ICICI Lombard GIC Ltd.,/cvipc/certificate,Hyphens (-) should be used to improve the readability of URIs,1,0
66,ICICI Lombard GIC Ltd.,/hlipc/certificate,A plural noun should be used for collection or store names,0,1
67,ICICI Lombard GIC Ltd.,/hlipc/certificate,Hyphens (-) should be used to improve the readability of URIs,1,0
68,ICICI Lombard GIC Ltd.,/hmipc/certificate,A plural noun should be used for collection or store names,0,1
69,ICICI Lombard GIC Ltd.,/hmipc/certificate,Hyphens (-) should be used to improve the readability of URIs,1,0
70,ICICI Lombard GIC Ltd.,/miipc/certificate,A plural noun should be used for collection or store names,0,1
71,ICICI Lombard GIC Ltd.,/miipc/certificate,Hyphens (-) should be used to improve the readability of URIs,1,0
72,ICICI Lombard GIC Ltd.,/tripc/certificate,A plural noun should be used for collection or store names,0,1
73,ICICI Lombard GIC Ltd.,/tripc/certificate,Hyphens (-) should be used to improve the readability of URIs,1,0
74,ICICI Lombard GIC Ltd.,/twipc/certificate,A plural noun should be used for collection or store names,0,1
75,ICICI Lombard GIC Ltd.,/twipc/certificate,Hyphens (-) should be used to improve the readability of URIs,1,0
76,DataBoxEdgeManagementClient,/providers/Microsoft.DataBoxEdge/operations,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
77,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices,Lowercase letters should be preferred in URI paths,0,1
78,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/providers/Microsoft.DataBoxEdge/skus,Lowercase letters should be preferred in URI paths,0,1
79,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
80,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/alerts,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
81,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/bandwidthSchedules/{name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
82,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/bandwidthSchedules/{name},Content-Type must be used,0,1
83,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/bandwidthSchedules/{name},Content-Type must be used,0,1
84,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/bandwidthSchedules/{name},Content-Type must be used,0,1
85,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/downloadUpdates,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
86,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/downloadUpdates,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
87,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/getExtendedInformation,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
88,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/installUpdates,Content-Type must be used,0,1
89,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/installUpdates,Hyphens (-) should be used to improve the readability of URIs,0,1
90,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/jobs/{name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
91,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/jobs/{name},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
92,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/orders/default,Content-Type must be used,0,1
93,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/scanForUpdates,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
94,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/securitySettings/default/update,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
95,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/securitySettings/default/update,CRUD function names should not be used in URIs,0,1
96,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/securitySettings/default/update,Content-Type must be used,0,1
97,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/shares/{name},Content-Type must be used,0,1
98,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/shares/{name},Content-Type must be used,0,1
99,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/storageAccountCredentials/{name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
100,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/storageAccounts/{storageAccountName}/containers/{containerName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
101,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/storageAccounts/{storageAccountName}/containers/{containerName},Content-Type must be used,0,1
102,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/triggers/{name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
103,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/triggers/{name},Content-Type must be used,0,1
104,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/updateSummary/default,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
105,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/users/{name},Content-Type must be used,0,1
106,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeDocument,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
107,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeDocument,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
108,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeDocument,Hyphens (-) should be used to improve the readability of URIs,0,1
109,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeDocument,Lowercase letters should be preferred in URI paths,0,1
110,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeExpense,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
111,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeExpense,Description of request should match with the type of the request.,1,0
112,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeExpense,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
113,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeExpense,Hyphens (-) should be used to improve the readability of URIs,0,1
114,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeExpense,Lowercase letters should be preferred in URI paths,0,1
115,Amazon Textract ,/#X-Amz-Target=Textract.DetectDocumentText,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
116,Amazon Textract ,/#X-Amz-Target=Textract.DetectDocumentText,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
117,Amazon Textract ,/#X-Amz-Target=Textract.DetectDocumentText,Hyphens (-) should be used to improve the readability of URIs,0,1
118,Amazon Textract ,/#X-Amz-Target=Textract.DetectDocumentText,Lowercase letters should be preferred in URI paths,0,1
119,Amazon Textract ,/#X-Amz-Target=Textract.GetDocumentAnalysis,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
120,Amazon Textract ,/#X-Amz-Target=Textract.GetDocumentAnalysis,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
121,Amazon Textract ,/#X-Amz-Target=Textract.GetDocumentAnalysis,Hyphens (-) should be used to improve the readability of URIs,0,1
122,Amazon Textract ,/#X-Amz-Target=Textract.GetDocumentAnalysis,Lowercase letters should be preferred in URI paths,0,1
123,Amazon Textract ,/#X-Amz-Target=Textract.GetDocumentTextDetection,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
124,Amazon Textract ,/#X-Amz-Target=Textract.GetDocumentTextDetection,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
125,Amazon Textract ,/#X-Amz-Target=Textract.GetDocumentTextDetection,Hyphens (-) should be used to improve the readability of URIs,0,1
126,Amazon Textract ,/#X-Amz-Target=Textract.GetDocumentTextDetection,Lowercase letters should be preferred in URI paths,0,1
127,Amazon Textract ,/#X-Amz-Target=Textract.StartDocumentAnalysis,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
128,Amazon Textract ,/#X-Amz-Target=Textract.StartDocumentAnalysis,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
129,Amazon Textract ,/#X-Amz-Target=Textract.StartDocumentAnalysis,Hyphens (-) should be used to improve the readability of URIs,0,1
130,Amazon Textract ,/#X-Amz-Target=Textract.StartDocumentAnalysis,Lowercase letters should be preferred in URI paths,0,1
131,Amazon Textract ,/#X-Amz-Target=Textract.StartDocumentTextDetection,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
132,Amazon Textract ,/#X-Amz-Target=Textract.StartDocumentTextDetection,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
133,Amazon Textract ,/#X-Amz-Target=Textract.StartDocumentTextDetection,Hyphens (-) should be used to improve the readability of URIs,0,1
134,Amazon Textract ,/#X-Amz-Target=Textract.StartDocumentTextDetection,Lowercase letters should be preferred in URI paths,0,1
135,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
136,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
137,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies,Lowercase letters should be preferred in URI paths,0,1
138,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies/{policyName},Content-Type must be used,0,1
139,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies/{policyName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
140,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies/{policyName}/apps/{appName},Content-Type must be used,0,1
141,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies/{policyName}/apps/{appName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
142,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies/{policyName}/apps/{appName},Lowercase letters should be preferred in URI paths,0,1
143,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies/{policyName}/groups,Lowercase letters should be preferred in URI paths,0,1
144,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies/{policyName}/groups/{groupId},Content-Type must be used,0,1
145,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies/{policyName}/groups/{groupId},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
146,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/flaggedUsers,Hyphens (-) should be used to improve the readability of URIs,0,1
147,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/flaggedUsers,Lowercase letters should be preferred in URI paths,0,1
148,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/flaggedUsers/{userName}/flaggedEnrolledApps,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
149,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/flaggedUsers/{userName}/flaggedEnrolledApps,Hyphens (-) should be used to improve the readability of URIs,0,1
150,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/flaggedUsers/{userName}/flaggedEnrolledApps,Lowercase letters should be preferred in URI paths,0,1
151,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/iosPolicies/{policyName},Content-Type must be used,0,1
152,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/iosPolicies/{policyName},Hyphens (-) should be used to improve the readability of URIs,0,1
153,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/iosPolicies/{policyName}/apps,Hyphens (-) should be used to improve the readability of URIs,0,1
154,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/iosPolicies/{policyName}/apps,Lowercase letters should be preferred in URI paths,0,1
155,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/iosPolicies/{policyName}/apps/{appName},Content-Type must be used,0,1
156,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/iosPolicies/{policyName}/groups,Lowercase letters should be preferred in URI paths,0,1
157,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/iosPolicies/{policyName}/groups/{groupId},Content-Type must be used,0,1
158,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/iosPolicies/{policyName}/groups/{groupId},Content-Type must be used,0,1
159,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/operationResults,Hyphens (-) should be used to improve the readability of URIs,0,1
160,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/users/{userName}/devices,Lowercase letters should be preferred in URI paths,0,1
161,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/users/{userName}/devices/{deviceName},Hyphens (-) should be used to improve the readability of URIs,0,1
162,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/users/{userName}/devices/{deviceName}/wipe,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
163,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/users/{userName}/devices/{deviceName}/wipe,Hyphens (-) should be used to improve the readability of URIs,0,1
164,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/users/{userName}/devices/{deviceName}/wipe,Lowercase letters should be preferred in URI paths,0,1
165,NetworkManagementClient251,/subscriptions/{subscriptionId}/providers/Microsoft.Network/routeFilters,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
166,NetworkManagementClient251,/subscriptions/{subscriptionId}/providers/Microsoft.Network/routeFilters,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
